VARIABLES = "x"	,"y"	,"u"
1.43	 0.93	 1.251189
1.43	 0.95	 1.333149
1.43	 0.98	 1.420525
1.43	 1.00	 1.507833
1.43	 1.02	 1.589786
1.43	 1.05	 1.662196
1.43	 1.08	 1.722526
1.43	 1.10	 1.770002
1.43	 1.13	 1.805341
1.43	 1.15	 1.830252
1.43	 1.18	 1.846892
1.43	 1.20	 1.857402
1.43	 1.23	 1.863580
1.43	 1.25	 1.866672
1.43	 1.27	 1.867239
1.43	 1.30	 1.865047
1.43	 1.33	 1.858991
1.43	 1.35	 1.847126
1.43	 1.38	 1.826879
1.43	 1.40	 1.795530
1.43	 1.43	 1.750908
1.43	 1.45	 1.692153
1.43	 1.48	 1.620280
1.43	 1.50	 1.538320
1.43	 1.52	 1.450944
1.43	 1.55	 1.363636
1.43	 1.58	 1.281683
1.43	 1.60	 1.209274
1.43	 1.63	 1.148944
1.43	 1.65	 1.101467
1.43	 1.68	 1.066127
1.43	 1.70	 1.041214
1.43	 1.73	 1.024559
1.43	 1.75	 1.013991
1.43	 1.77	 1.007621
1.43	 1.80	 1.003968
1.43	 1.83	 1.001976
1.43	 1.85	 1.000941
1.43	 1.88	 1.000428
1.43	 1.90	 1.000186
1.43	 1.93	 1.000078
1.43	 1.95	 1.000031
1.43	 1.98	 1.000012
1.43	 2.00	 1.000000
1.45	 0.00	 1.000000
1.45	 0.03	 1.000000
1.45	 0.05	 1.000000
1.45	 0.08	 1.000000
1.45	 0.10	 1.000000
1.45	 0.13	 1.000000
1.45	 0.15	 1.000000
1.45	 0.17	 1.000000
1.45	 0.20	 1.000000
1.45	 0.23	 1.000000
1.45	 0.25	 1.000000
1.45	 0.28	 1.000000
1.45	 0.30	 1.000000
1.45	 0.33	 1.000000
1.45	 0.35	 1.000000
1.45	 0.38	 1.000000
1.45	 0.40	 1.000000
1.45	 0.43	 1.000000
1.45	 0.45	 1.000000
1.45	 0.47	 1.000000
1.45	 0.50	 1.000000
1.45	 0.53	 1.000000
1.45	 0.55	 1.000000
1.45	 0.57	 1.000001
1.45	 0.60	 1.000004
1.45	 0.63	 1.000018
1.45	 0.65	 1.000075
1.45	 0.68	 1.000264
1.45	 0.70	 1.000811
1.45	 0.73	 1.002198
1.45	 0.75	 1.005331
1.45	 0.78	 1.011685
1.45	 0.80	 1.023359
1.45	 0.82	 1.042914
1.45	 0.85	 1.072956
1.45	 0.88	 1.115490
1.45	 0.90	 1.171224
1.45	 0.93	 1.239061
1.45	 0.95	 1.316009
1.45	 0.98	 1.397581
1.45	 1.00	 1.478600
1.45	 1.02	 1.554164
1.45	 1.05	 1.620475
1.45	 1.08	 1.675326
1.45	 1.10	 1.718160
1.45	 1.13	 1.749784
1.45	 1.15	 1.771886
1.45	 1.18	 1.786514
1.45	 1.20	 1.795660
1.45	 1.23	 1.800963
1.45	 1.25	 1.803532
1.45	 1.27	 1.803825
1.45	 1.30	 1.801556
1.45	 1.33	 1.795623
1.45	 1.35	 1.784146
1.45	 1.38	 1.764678
1.45	 1.40	 1.734673
1.45	 1.43	 1.692153
1.45	 1.45	 1.636426
1.45	 1.48	 1.568591
1.45	 1.50	 1.491643
1.45	 1.52	 1.410072
1.45	 1.55	 1.329053
1.45	 1.58	 1.253489
1.45	 1.60	 1.187177
1.45	 1.63	 1.132327
1.45	 1.65	 1.089493
1.45	 1.68	 1.057868
1.45	 1.70	 1.035763
1.45	 1.73	 1.021121
1.45	 1.75	 1.011918
1.45	 1.77	 1.006426
1.45	 1.80	 1.003310
1.45	 1.83	 1.001630
1.45	 1.85	 1.000767
1.45	 1.88	 1.000345
1.45	 1.90	 1.000148
1.45	 1.93	 1.000061
1.45	 1.95	 1.000024
1.45	 1.98	 1.000009
1.45	 2.00	 1.000000
1.48	 0.00	 1.000000
1.48	 0.03	 1.000000
1.48	 0.05	 1.000000
1.48	 0.08	 1.000000
1.48	 0.10	 1.000000
1.48	 0.13	 1.000000
1.48	 0.15	 1.000000
1.48	 0.17	 1.000000
1.48	 0.20	 1.000000
1.48	 0.23	 1.000000
1.48	 0.25	 1.000000
1.48	 0.28	 1.000000
1.48	 0.30	 1.000000
1.48	 0.33	 1.000000
1.48	 0.35	 1.000000
1.48	 0.38	 1.000000
1.48	 0.40	 1.000000
1.48	 0.43	 1.000000
1.48	 0.45	 1.000000
1.48	 0.47	 1.000000
1.48	 0.50	 1.000000
1.48	 0.53	 1.000000
1.48	 0.55	 1.000000
1.48	 0.57	 1.000001
1.48	 0.60	 1.000004
1.48	 0.63	 1.000018
1.48	 0.65	 1.000073
1.48	 0.68	 1.000255
1.48	 0.70	 1.000782
1.48	 0.73	 1.002113
1.48	 0.75	 1.005107
1.48	 0.78	 1.011156
1.48	 0.80	 1.022217
1.48	 0.82	 1.040657
1.48	 0.85	 1.068839
1.48	 0.88	 1.108521
1.48	 0.90	 1.160214
1.48	 0.93	 1.222743
1.48	 0.95	 1.293203
1.48	 0.98	 1.367376
1.48	 1.00	 1.440504
1.48	 1.02	 1.508175
1.48	 1.05	 1.567073
1.48	 1.08	 1.615369
1.48	 1.10	 1.652740
1.48	 1.13	 1.680068
1.48	 1.15	 1.698975
1.48	 1.18	 1.711355
1.48	 1.20	 1.719004
1.48	 1.23	 1.723365
1.48	 1.25	 1.725386
1.48	 1.27	 1.725411
1.48	 1.30	 1.723104
1.48	 1.33	 1.717388
1.48	 1.35	 1.706479
1.48	 1.38	 1.688106
1.48	 1.40	 1.659951
1.48	 1.43	 1.620280
1.48	 1.45	 1.568591
1.48	 1.48	 1.506063
1.48	 1.50	 1.435604
1.48	 1.52	 1.361431
1.48	 1.55	 1.288304
1.48	 1.58	 1.220632
1.48	 1.60	 1.161735
1.48	 1.63	 1.113439
1.48	 1.65	 1.076067
1.48	 1.68	 1.048738
1.48	 1.70	 1.029829
1.48	 1.73	 1.017435
1.48	 1.75	 1.009731
1.48	 1.77	 1.005187
1.48	 1.80	 1.002640
1.48	 1.83	 1.001283
1.48	 1.85	 1.000596
1.48	 1.88	 1.000264
1.48	 1.90	 1.000112
1.48	 1.93	 1.000045
1.48	 1.95	 1.000017
1.48	 1.98	 1.000006
1.48	 2.00	 1.000000
1.50	 0.00	 1.000000
1.50	 0.03	 1.000000
1.50	 0.05	 1.000000
1.50	 0.08	 1.000000
1.50	 0.10	 1.000000
1.50	 0.13	 1.000000
1.50	 0.15	 1.000000
1.50	 0.17	 1.000000
1.50	 0.20	 1.000000
1.50	 0.23	 1.000000
1.50	 0.25	 1.000000
1.50	 0.28	 1.000000
1.50	 0.30	 1.000000
1.50	 0.33	 1.000000
1.50	 0.35	 1.000000
1.50	 0.38	 1.000000
1.50	 0.40	 1.000000
1.50	 0.43	 1.000000
1.50	 0.45	 1.000000
1.50	 0.47	 1.000000
1.50	 0.50	 1.000000
1.50	 0.53	 1.000000
1.50	 0.55	 1.000001
1.50	 0.57	 1.000001
1.50	 0.60	 1.000004
1.50	 0.63	 1.000017
1.50	 0.65	 1.000069
1.50	 0.68	 1.000243
1.50	 0.70	 1.000742
1.50	 0.73	 1.001996
1.50	 0.75	 1.004803
1.50	 0.78	 1.010443
1.50	 0.80	 1.020698
1.50	 0.82	 1.037691
1.50	 0.85	 1.063497
1.50	 0.88	 1.099587
1.50	 0.90	 1.146267
1.50	 0.93	 1.202307
1.50	 0.95	 1.264957
1.50	 0.98	 1.330361
1.50	 1.00	 1.394280
1.50	 1.02	 1.452890
1.50	 1.05	 1.503412
1.50	 1.08	 1.544426
1.50	 1.10	 1.575830
1.50	 1.13	 1.598543
1.50	 1.15	 1.614076
1.50	 1.18	 1.624126
1.50	 1.20	 1.630250
1.50	 1.23	 1.633673
1.50	 1.25	 1.635164
1.50	 1.27	 1.634954
1.50	 1.30	 1.632669
1.50	 1.33	 1.627277
1.50	 1.35	 1.617134
1.50	 1.38	 1.600189
1.50	 1.40	 1.574403
1.50	 1.43	 1.538320
1.50	 1.45	 1.491643
1.50	 1.48	 1.435604
1.50	 1.50	 1.372954
1.50	 1.52	 1.307550
1.50	 1.55	 1.243631
1.50	 1.58	 1.185021
1.50	 1.60	 1.134499
1.50	 1.63	 1.093486
1.50	 1.65	 1.062082
1.50	 1.68	 1.039368
1.50	 1.70	 1.023832
1.50	 1.73	 1.013769
1.50	 1.75	 1.007592
1.50	 1.77	 1.003995
1.50	 1.80	 1.002006
1.50	 1.83	 1.000962
1.50	 1.85	 1.000440
1.50	 1.88	 1.000192
1.50	 1.90	 1.000080
1.50	 1.93	 1.000032
1.50	 1.95	 1.000012
1.50	 1.98	 1.000004
1.50	 2.00	 1.000000
1.52	 0.00	 1.000000
1.52	 0.03	 1.000000
1.52	 0.05	 1.000000
1.52	 0.08	 1.000000
1.52	 0.10	 1.000000
1.52	 0.13	 1.000000
1.52	 0.15	 1.000000
1.52	 0.17	 1.000000
1.52	 0.20	 1.000000
1.52	 0.23	 1.000000
1.52	 0.25	 1.000000
1.52	 0.28	 1.000000
1.52	 0.30	 1.000000
1.52	 0.33	 1.000000
1.52	 0.35	 1.000000
1.52	 0.38	 1.000000
1.52	 0.40	 1.000000
1.52	 0.43	 1.000000
1.52	 0.45	 1.000000
1.52	 0.47	 1.000000
1.52	 0.50	 1.000000
1.52	 0.53	 1.000000
1.52	 0.55	 1.000000
1.52	 0.57	 1.000001
1.52	 0.60	 1.000003
1.52	 0.63	 1.000016
1.52	 0.65	 1.000065
1.52	 0.68	 1.000227
1.52	 0.70	 1.000689
1.52	 0.73	 1.001845
1.52	 0.75	 1.004415
1.52	 0.78	 1.009546
1.52	 0.80	 1.018811
1.52	 0.82	 1.034053
1.52	 0.85	 1.057023
1.52	 0.88	 1.088891
1.52	 0.90	 1.129765
1.52	 0.93	 1.178407
1.52	 0.95	 1.232288
1.52	 0.98	 1.287999
1.52	 1.00	 1.341903
1.52	 1.02	 1.390815
1.52	 1.05	 1.432521
1.52	 1.08	 1.465996
1.52	 1.10	 1.491328
1.52	 1.13	 1.509425
1.52	 1.15	 1.521646
1.52	 1.18	 1.529446
1.52	 1.20	 1.534127
1.52	 1.23	 1.536681
1.52	 1.25	 1.537699
1.52	 1.27	 1.537309
1.52	 1.30	 1.535115
1.52	 1.33	 1.530160
1.52	 1.35	 1.520973
1.52	 1.38	 1.505764
1.52	 1.40	 1.482808
1.52	 1.43	 1.450944
1.52	 1.45	 1.410072
1.52	 1.48	 1.361431
1.52	 1.50	 1.307550
1.52	 1.52	 1.251839
1.52	 1.55	 1.197935
1.52	 1.58	 1.149023
1.52	 1.60	 1.107317
1.52	 1.63	 1.073842
1.52	 1.65	 1.048510
1.52	 1.68	 1.030412
1.52	 1.70	 1.018189
1.52	 1.73	 1.010376
1.52	 1.75	 1.005646
1.52	 1.77	 1.002930
1.52	 1.80	 1.001450
1.52	 1.83	 1.000684
1.52	 1.85	 1.000308
1.52	 1.88	 1.000132
1.52	 1.90	 1.000054
1.52	 1.93	 1.000021
1.52	 1.95	 1.000008
1.52	 1.98	 1.000003
1.52	 2.00	 1.000000
1.55	 0.00	 1.000000
1.55	 0.03	 1.000000
1.55	 0.05	 1.000000
1.55	 0.08	 1.000000
1.55	 0.10	 1.000000
1.55	 0.13	 1.000000
1.55	 0.15	 1.000000
1.55	 0.17	 1.000000
1.55	 0.20	 1.000000
1.55	 0.23	 1.000000
1.55	 0.25	 1.000000
1.55	 0.28	 1.000000
1.55	 0.30	 1.000000
1.55	 0.33	 1.000000
1.55	 0.35	 1.000000
1.55	 0.38	 1.000000
1.55	 0.40	 1.000000
1.55	 0.43	 1.000000
1.55	 0.45	 1.000000
1.55	 0.47	 1.000000
1.55	 0.50	 1.000000
1.55	 0.53	 1.000000
1.55	 0.55	 1.000000
1.55	 0.57	 1.000001
1.55	 0.60	 1.000003
1.55	 0.63	 1.000015
1.55	 0.65	 1.000060
1.55	 0.68	 1.000207
1.55	 0.70	 1.000625
1.55	 0.73	 1.001662
1.55	 0.75	 1.003953
1.55	 0.78	 1.008489
1.55	 0.80	 1.016616
1.55	 0.82	 1.029873
1.55	 0.85	 1.049676
1.55	 0.88	 1.076900
1.55	 0.90	 1.111485
1.55	 0.93	 1.152234
1.55	 0.95	 1.196907
1.55	 0.98	 1.242603
1.55	 1.00	 1.286324
1.55	 1.02	 1.325539
1.55	 1.05	 1.358576
1.55	 1.08	 1.384764
1.55	 1.10	 1.404326
1.55	 1.13	 1.418117
1.55	 1.15	 1.427300
1.55	 1.18	 1.433076
1.55	 1.20	 1.436484
1.55	 1.23	 1.438289
1.55	 1.25	 1.438918
1.55	 1.27	 1.438414
1.55	 1.30	 1.436381
1.55	 1.33	 1.431963
1.55	 1.35	 1.423888
1.55	 1.38	 1.410652
1.55	 1.40	 1.390857
1.55	 1.43	 1.363636
1.55	 1.45	 1.329053
1.55	 1.48	 1.288304
1.55	 1.50	 1.243631
1.55	 1.52	 1.197935
1.55	 1.55	 1.154214
1.55	 1.58	 1.114999
1.55	 1.60	 1.081962
1.55	 1.63	 1.055774
1.55	 1.65	 1.036212
1.55	 1.68	 1.022421
1.55	 1.70	 1.013235
1.55	 1.73	 1.007447
1.55	 1.75	 1.003994
1.55	 1.77	 1.002042
1.55	 1.80	 1.000995
1.55	 1.83	 1.000462
1.55	 1.85	 1.000205
1.55	 1.88	 1.000086
1.55	 1.90	 1.000035
1.55	 1.93	 1.000013
1.55	 1.95	 1.000005
1.55	 1.98	 1.000002
1.55	 2.00	 1.000000
1.58	 0.00	 1.000000
1.58	 0.03	 1.000000
1.58	 0.05	 1.000000
1.58	 0.08	 1.000000
1.58	 0.10	 1.000000
1.58	 0.13	 1.000000
1.58	 0.15	 1.000000
1.58	 0.17	 1.000000
1.58	 0.20	 1.000000
1.58	 0.23	 1.000000
1.58	 0.25	 1.000000
1.58	 0.28	 1.000000
1.58	 0.30	 1.000000
1.58	 0.33	 1.000000
1.58	 0.35	 1.000000
1.58	 0.38	 1.000000
1.58	 0.40	 1.000000
1.58	 0.43	 1.000000
1.58	 0.45	 1.000000
1.58	 0.47	 1.000000
1.58	 0.50	 1.000000
1.58	 0.53	 1.000000
1.58	 0.55	 1.000000
1.58	 0.57	 1.000001
1.58	 0.60	 1.000003
1.58	 0.63	 1.000013
1.58	 0.65	 1.000053
1.58	 0.68	 1.000184
1.58	 0.70	 1.000551
1.58	 0.73	 1.001455
1.58	 0.75	 1.003434
1.58	 0.78	 1.007320
1.58	 0.80	 1.014218
1.58	 0.82	 1.025364
1.58	 0.85	 1.041850
1.58	 0.88	 1.064282
1.58	 0.90	 1.092478
1.58	 0.93	 1.125335
1.58	 0.95	 1.160946
1.58	 0.98	 1.196944
1.58	 1.00	 1.230967
1.58	 1.02	 1.261100
1.58	 1.05	 1.286156
1.58	 1.08	 1.305751
1.58	 1.10	 1.320186
1.58	 1.13	 1.330216
1.58	 1.15	 1.336796
1.58	 1.18	 1.340870
1.58	 1.20	 1.343228
1.58	 1.23	 1.344432
1.58	 1.25	 1.344768
1.58	 1.27	 1.344216
1.58	 1.30	 1.342404
1.58	 1.33	 1.338593
1.58	 1.35	 1.331728
1.58	 1.38	 1.320595
1.58	 1.40	 1.304114
1.58	 1.43	 1.281683
1.58	 1.45	 1.253489
1.58	 1.48	 1.220632
1.58	 1.50	 1.185021
1.58	 1.52	 1.149023
1.58	 1.55	 1.114999
1.58	 1.58	 1.084866
1.58	 1.60	 1.059811
1.58	 1.63	 1.040216
1.58	 1.65	 1.025781
1.58	 1.68	 1.015751
1.58	 1.70	 1.009168
1.58	 1.73	 1.005084
1.58	 1.75	 1.002685
1.58	 1.77	 1.001351
1.58	 1.80	 1.000648
1.58	 1.83	 1.000296
1.58	 1.85	 1.000129
1.58	 1.88	 1.000053
1.58	 1.90	 1.000021
1.58	 1.93	 1.000008
1.58	 1.95	 1.000003
1.58	 1.98	 1.000001
1.58	 2.00	 1.000000
1.60	 0.00	 1.000000
1.60	 0.03	 1.000000
1.60	 0.05	 1.000000
1.60	 0.08	 1.000000
1.60	 0.10	 1.000000
1.60	 0.13	 1.000000
1.60	 0.15	 1.000000
1.60	 0.17	 1.000000
1.60	 0.20	 1.000000
1.60	 0.23	 1.000000
1.60	 0.25	 1.000000
1.60	 0.28	 1.000000
1.60	 0.30	 1.000000
1.60	 0.33	 1.000000
1.60	 0.35	 1.000000
1.60	 0.38	 1.000000
1.60	 0.40	 1.000000
1.60	 0.43	 1.000000
1.60	 0.45	 1.000000
1.60	 0.47	 1.000000
1.60	 0.50	 1.000000
1.60	 0.53	 1.000000
1.60	 0.55	 1.000000
1.60	 0.57	 1.000001
1.60	 0.60	 1.000003
1.60	 0.63	 1.000012
1.60	 0.65	 1.000046
1.60	 0.68	 1.000159
1.60	 0.70	 1.000471
1.60	 0.73	 1.001234
1.60	 0.75	 1.002888
1.60	 0.78	 1.006103
1.60	 0.80	 1.011754
1.60	 0.82	 1.020788
1.60	 0.85	 1.034007
1.60	 0.88	 1.051793
1.60	 0.90	 1.073890
1.60	 0.93	 1.099332
1.60	 0.95	 1.126568
1.60	 0.98	 1.153750
1.60	 1.00	 1.179105
1.60	 1.02	 1.201257
1.60	 1.05	 1.219420
1.60	 1.08	 1.233421
1.60	 1.10	 1.243582
1.60	 1.13	 1.250535
1.60	 1.15	 1.255025
1.60	 1.18	 1.257758
1.60	 1.20	 1.259307
1.60	 1.23	 1.260061
1.60	 1.25	 1.260197
1.60	 1.27	 1.259655
1.60	 1.30	 1.258103
1.60	 1.33	 1.254933
1.60	 1.35	 1.249302
1.60	 1.38	 1.240275
1.60	 1.40	 1.227058
1.60	 1.43	 1.209274
1.60	 1.45	 1.187177
1.60	 1.48	 1.161735
1.60	 1.50	 1.134499
1.60	 1.52	 1.107317
1.60	 1.55	 1.081962
1.60	 1.58	 1.059811
1.60	 1.60	 1.041647
1.60	 1.63	 1.027647
1.60	 1.65	 1.017485
1.60	 1.68	 1.010532
1.60	 1.70	 1.006040
1.60	 1.73	 1.003298
1.60	 1.75	 1.001714
1.60	 1.77	 1.000848
1.60	 1.80	 1.000399
1.60	 1.83	 1.000179
1.60	 1.85	 1.000077
1.60	 1.88	 1.000031
1.60	 1.90	 1.000012
1.60	 1.93	 1.000004
1.60	 1.95	 1.000002
1.60	 1.98	 1.000000
1.60	 2.00	 1.000000
1.63	 0.00	 1.000000
1.63	 0.03	 1.000000
1.63	 0.05	 1.000000
1.63	 0.08	 1.000000
1.63	 0.10	 1.000000
1.63	 0.13	 1.000000
1.63	 0.15	 1.000000
1.63	 0.17	 1.000000
1.63	 0.20	 1.000000
1.63	 0.23	 1.000000
1.63	 0.25	 1.000000
1.63	 0.28	 1.000000
1.63	 0.30	 1.000000
1.63	 0.33	 1.000000
1.63	 0.35	 1.000000
1.63	 0.38	 1.000000
1.63	 0.40	 1.000000
1.63	 0.43	 1.000000
1.63	 0.45	 1.000000
1.63	 0.47	 1.000000
1.63	 0.50	 1.000000
1.63	 0.53	 1.000000
1.63	 0.55	 1.000000
1.63	 0.57	 1.000001
1.63	 0.60	 1.000002
1.63	 0.63	 1.000010
1.63	 0.65	 1.000039
1.63	 0.68	 1.000132
1.63	 0.70	 1.000389
1.63	 0.73	 1.001011
1.63	 0.75	 1.002344
1.63	 0.78	 1.004909
1.63	 0.80	 1.009366
1.63	 0.82	 1.016412
1.63	 0.85	 1.026600
1.63	 0.88	 1.040143
1.63	 0.90	 1.056760
1.63	 0.93	 1.075648
1.63	 0.95	 1.095601
1.63	 0.98	 1.115245
1.63	 1.00	 1.133313
1.63	 1.02	 1.148872
1.63	 1.05	 1.161441
1.63	 1.08	 1.170982
1.63	 1.10	 1.177799
1.63	 1.13	 1.182389
1.63	 1.15	 1.185304
1.63	 1.18	 1.187046
1.63	 1.20	 1.188010
1.63	 1.23	 1.188450
1.63	 1.25	 1.188465
1.63	 1.27	 1.187974
1.63	 1.30	 1.186700
1.63	 1.33	 1.184161
1.63	 1.35	 1.179715
1.63	 1.38	 1.172673
1.63	 1.40	 1.162486
1.63	 1.43	 1.148944
1.63	 1.45	 1.132327
1.63	 1.48	 1.113439
1.63	 1.50	 1.093486
1.63	 1.52	 1.073842
1.63	 1.55	 1.055774
1.63	 1.58	 1.040216
1.63	 1.60	 1.027647
1.63	 1.63	 1.018105
1.63	 1.65	 1.011288
1.63	 1.68	 1.006698
1.63	 1.70	 1.003781
1.63	 1.73	 1.002031
1.63	 1.75	 1.001038
1.63	 1.77	 1.000505
1.63	 1.80	 1.000233
1.63	 1.83	 1.000103
1.63	 1.85	 1.000043
1.63	 1.88	 1.000017
1.63	 1.90	 1.000006
1.63	 1.93	 1.000002
1.63	 1.95	 1.000001
1.63	 1.98	 1.000000
1.63	 2.00	 1.000000
1.65	 0.00	 1.000000
1.65	 0.03	 1.000000
1.65	 0.05	 1.000000
1.65	 0.08	 1.000000
1.65	 0.10	 1.000000
1.65	 0.13	 1.000000
1.65	 0.15	 1.000000
1.65	 0.17	 1.000000
1.65	 0.20	 1.000000
1.65	 0.23	 1.000000
1.65	 0.25	 1.000000
1.65	 0.28	 1.000000
1.65	 0.30	 1.000000
1.65	 0.33	 1.000000
1.65	 0.35	 1.000000
1.65	 0.38	 1.000000
1.65	 0.40	 1.000000
1.65	 0.43	 1.000000
1.65	 0.45	 1.000000
1.65	 0.47	 1.000000
1.65	 0.50	 1.000000
1.65	 0.53	 1.000000
1.65	 0.55	 1.000000
1.65	 0.57	 1.000000
1.65	 0.60	 1.000002
1.65	 0.63	 1.000008
1.65	 0.65	 1.000032
1.65	 0.68	 1.000106
1.65	 0.70	 1.000310
1.65	 0.73	 1.000798
1.65	 0.75	 1.001833
1.65	 0.78	 1.003801
1.65	 0.80	 1.007181
1.65	 0.82	 1.012460
1.65	 0.85	 1.019997
1.65	 0.88	 1.029886
1.65	 0.90	 1.041860
1.65	 0.93	 1.055286
1.65	 0.95	 1.069272
1.65	 0.98	 1.082843
1.65	 1.00	 1.095141
1.65	 1.02	 1.105572
1.65	 1.05	 1.113868
1.65	 1.08	 1.120065
1.65	 1.10	 1.124421
1.65	 1.13	 1.127304
1.65	 1.15	 1.129103
1.65	 1.18	 1.130158
1.65	 1.20	 1.130726
1.65	 1.23	 1.130962
1.65	 1.25	 1.130914
1.65	 1.27	 1.130499
1.65	 1.30	 1.129497
1.65	 1.33	 1.127543
1.65	 1.35	 1.124169
1.65	 1.38	 1.118893
1.65	 1.40	 1.111356
1.65	 1.43	 1.101467
1.65	 1.45	 1.089493
1.65	 1.48	 1.076067
1.65	 1.50	 1.062082
1.65	 1.52	 1.048510
1.65	 1.55	 1.036212
1.65	 1.58	 1.025781
1.65	 1.60	 1.017485
1.65	 1.63	 1.011288
1.65	 1.65	 1.006932
1.65	 1.68	 1.004049
1.65	 1.70	 1.002249
1.65	 1.73	 1.001187
1.65	 1.75	 1.000596
1.65	 1.77	 1.000284
1.65	 1.80	 1.000129
1.65	 1.83	 1.000056
1.65	 1.85	 1.000023
1.65	 1.88	 1.000009
1.65	 1.90	 1.000003
1.65	 1.93	 1.000001
1.65	 1.95	 1.000000
1.65	 1.98	 1.000000
1.65	 2.00	 1.000000
1.68	 0.00	 1.000000
1.68	 0.03	 1.000000
1.68	 0.05	 1.000000
1.68	 0.08	 1.000000
1.68	 0.10	 1.000000
1.68	 0.13	 1.000000
1.68	 0.15	 1.000000
1.68	 0.17	 1.000000
1.68	 0.20	 1.000000
1.68	 0.23	 1.000000
1.68	 0.25	 1.000000
1.68	 0.28	 1.000000
1.68	 0.30	 1.000000
1.68	 0.33	 1.000000
1.68	 0.35	 1.000000
1.68	 0.38	 1.000000
1.68	 0.40	 1.000000
1.68	 0.43	 1.000000
1.68	 0.45	 1.000000
1.68	 0.47	 1.000000
1.68	 0.50	 1.000000
1.68	 0.53	 1.000000
1.68	 0.55	 1.000000
1.68	 0.57	 1.000000
1.68	 0.60	 1.000002
1.68	 0.63	 1.000006
1.68	 0.65	 1.000025
1.68	 0.68	 1.000083
1.68	 0.70	 1.000238
1.68	 0.73	 1.000607
1.68	 0.75	 1.001380
1.68	 0.78	 1.002831
1.68	 0.80	 1.005291
1.68	 0.82	 1.009085
1.68	 0.85	 1.014430
1.68	 0.88	 1.021348
1.68	 0.90	 1.029608
1.68	 0.93	 1.038737
1.68	 0.95	 1.048107
1.68	 0.98	 1.057063
1.68	 1.00	 1.065054
1.68	 1.02	 1.071725
1.68	 1.05	 1.076944
1.68	 1.08	 1.080778
1.68	 1.10	 1.083426
1.68	 1.13	 1.085149
1.68	 1.15	 1.086204
1.68	 1.18	 1.086810
1.68	 1.20	 1.087126
1.68	 1.23	 1.087241
1.68	 1.25	 1.087169
1.68	 1.27	 1.086840
1.68	 1.30	 1.086084
1.68	 1.33	 1.084640
1.68	 1.35	 1.082182
1.68	 1.38	 1.078390
1.68	 1.40	 1.073046
1.68	 1.43	 1.066127
1.68	 1.45	 1.057868
1.68	 1.48	 1.048738
1.68	 1.50	 1.039368
1.68	 1.52	 1.030412
1.68	 1.55	 1.022421
1.68	 1.58	 1.015751
1.68	 1.60	 1.010532
1.68	 1.63	 1.006698
1.68	 1.65	 1.004049
1.68	 1.68	 1.002326
1.68	 1.70	 1.001270
1.68	 1.73	 1.000659
1.68	 1.75	 1.000325
1.68	 1.77	 1.000152
1.68	 1.80	 1.000068
1.68	 1.83	 1.000028
1.68	 1.85	 1.000011
1.68	 1.88	 1.000004
1.68	 1.90	 1.000001
1.68	 1.93	 1.000000
1.68	 1.95	 1.000000
1.68	 1.98	 1.000000
1.68	 2.00	 1.000000
1.70	 0.00	 1.000000
1.70	 0.03	 1.000000
1.70	 0.05	 1.000000
1.70	 0.08	 1.000000
1.70	 0.10	 1.000000
1.70	 0.13	 1.000000
1.70	 0.15	 1.000000
1.70	 0.17	 1.000000
1.70	 0.20	 1.000000
1.70	 0.23	 1.000000
1.70	 0.25	 1.000000
1.70	 0.28	 1.000000
1.70	 0.30	 1.000000
1.70	 0.33	 1.000000
1.70	 0.35	 1.000000
1.70	 0.38	 1.000000
1.70	 0.40	 1.000000
1.70	 0.43	 1.000000
1.70	 0.45	 1.000000
1.70	 0.47	 1.000000
1.70	 0.50	 1.000000
1.70	 0.53	 1.000000
1.70	 0.55	 1.000000
1.70	 0.57	 1.000000
1.70	 0.60	 1.000001
1.70	 0.63	 1.000005
1.70	 0.65	 1.000019
1.70	 0.68	 1.000062
1.70	 0.70	 1.000176
1.70	 0.73	 1.000444
1.70	 0.75	 1.000998
1.70	 0.78	 1.002024
1.70	 0.80	 1.003743
1.70	 0.82	 1.006356
1.70	 0.85	 1.009986
1.70	 0.88	 1.014619
1.70	 0.90	 1.020069
1.70	 0.93	 1.026003
1.70	 0.95	 1.032001
1.70	 0.98	 1.037644
1.70	 1.00	 1.042597
1.70	 1.02	 1.046664
1.70	 1.05	 1.049793
1.70	 1.08	 1.052051
1.70	 1.10	 1.053584
1.70	 1.13	 1.054562
1.70	 1.15	 1.055151
1.70	 1.18	 1.055481
1.70	 1.20	 1.055646
1.70	 1.23	 1.055694
1.70	 1.25	 1.055623
1.70	 1.27	 1.055375
1.70	 1.30	 1.054830
1.70	 1.33	 1.053806
1.70	 1.35	 1.052089
1.70	 1.38	 1.049477
1.70	 1.40	 1.045846
1.70	 1.43	 1.041214
1.70	 1.45	 1.035763
1.70	 1.48	 1.029829
1.70	 1.50	 1.023832
1.70	 1.52	 1.018189
1.70	 1.55	 1.013235
1.70	 1.58	 1.009168
1.70	 1.60	 1.006040
1.70	 1.63	 1.003781
1.70	 1.65	 1.002249
1.70	 1.68	 1.001270
1.70	 1.70	 1.000681
1.70	 1.73	 1.000347
1.70	 1.75	 1.000168
1.70	 1.77	 1.000077
1.70	 1.80	 1.000033
1.70	 1.83	 1.000014
1.70	 1.85	 1.000005
1.70	 1.88	 1.000002
1.70	 1.90	 1.000001
